chapter	sentence	token id 	token	gold	prediction
wisteria02	162	13	out	O	O
wisteria02	162	14	of	O	O
wisteria02	162	15	him	O	O
wisteria02	162	16	but	O	O
wisteria02	162	17	grunts	O	O
wisteria02	162	18	.	O	O
wisteria02	162	19	''	O	O
wisteria02	163	0	``	O	O
wisteria02	163	1	And	O	O
wisteria02	163	2	you	O	O
wisteria02	163	3	think	O	O
wisteria02	163	4	you	O	O
wisteria02	163	5	have	O	O
wisteria02	163	6	evidence	O	O
wisteria02	163	7	that	O	O
wisteria02	163	8	he	O	O
wisteria02	163	9	murdered	O	O
wisteria02	163	10	his	O	O
wisteria02	163	11	late	O	O
wisteria02	163	12	master	O	O
wisteria02	163	13	?	O	O
wisteria02	163	14	''	O	O
wisteria02	164	0	``	O	O
wisteria02	164	1	I	O	O
wisteria02	164	2	did	O	O
wisteria02	164	3	n't	B-NEG	B-NEG
wisteria02	164	4	say	O	O
wisteria02	164	5	so	O	O
wisteria02	164	6	","	O	O
wisteria02	164	7	Mr.	O	O
wisteria02	164	8	Holmes	O	O
wisteria02	164	9	;	O	O
wisteria02	164	10	I	O	O
wisteria02	164	11	did	O	O
wisteria02	164	12	n't	B-NEG	B-NEG
wisteria02	164	13	say	O	O
wisteria02	164	14	so	O	O
wisteria02	164	15	.	O	O
wisteria02	165	0	We	O	O
wisteria02	165	1	all	O	O
wisteria02	165	2	have	O	O
wisteria02	165	3	our	O	O
wisteria02	165	4	little	O	O
wisteria02	165	5	ways	O	O
wisteria02	165	6	.	O	O
wisteria02	166	0	You	O	O
wisteria02	166	1	try	O	O
wisteria02	166	2	yours	O	O
wisteria02	166	3	and	O	O
wisteria02	166	4	I	O	O
wisteria02	166	5	will	O	O
wisteria02	166	6	try	O	O
wisteria02	166	7	mine	O	O
wisteria02	166	8	.	O	O
wisteria02	167	0	That	O	O
wisteria02	167	1	's	O	O
wisteria02	167	2	the	O	O
wisteria02	167	3	agreement	O	O
wisteria02	167	4	.	O	O
wisteria02	167	5	''	O	O
wisteria02	168	0	Holmes	O	O
wisteria02	168	1	shrugged	O	O
wisteria02	168	2	his	O	O
wisteria02	168	3	shoulders	O	O
wisteria02	168	4	as	O	O
wisteria02	168	5	we	O	O
wisteria02	168	6	walked	O	O
wisteria02	168	7	away	O	O
wisteria02	168	8	together	O	O
wisteria02	168	9	.	O	O
wisteria02	169	0	``	O	O
wisteria02	169	1	I	O	O
wisteria02	169	2	ca	O	O
wisteria02	169	3	n't	B-NEG	B-NEG
wisteria02	169	4	make	O	O
wisteria02	169	5	the	O	O
wisteria02	169	6	man	O	O
wisteria02	169	7	out	O	O
wisteria02	169	8	.	O	O
wisteria02	170	0	He	O	O
wisteria02	170	1	seems	O	O
wisteria02	170	2	to	O	O
wisteria02	170	3	be	O	O
wisteria02	170	4	riding	O	O
wisteria02	170	5	for	O	O
wisteria02	170	6	a	O	O
wisteria02	170	7	fall	O	O
wisteria02	170	8	.	O	O
wisteria02	171	0	Well	O	O
wisteria02	171	1	","	O	O
wisteria02	171	2	as	O	O
wisteria02	171	3	he	O	O
wisteria02	171	4	says	O	O
wisteria02	171	5	","	O	O
wisteria02	171	6	we	O	O
wisteria02	171	7	must	O	O
wisteria02	171	8	each	O	O
wisteria02	171	9	try	O	O
wisteria02	171	10	our	O	O
wisteria02	171	11	own	O	O
wisteria02	171	12	way	O	O
wisteria02	171	13	and	O	O
wisteria02	171	14	see	O	O
wisteria02	171	15	what	O	O
wisteria02	171	16	comes	O	O
wisteria02	171	17	of	O	O
wisteria02	171	18	it	O	O
wisteria02	171	19	.	O	O
wisteria02	172	0	But	O	O
wisteria02	172	1	there	O	O
wisteria02	172	2	's	O	O
wisteria02	172	3	something	O	O
wisteria02	172	4	in	O	O
wisteria02	172	5	Inspector	O	O
wisteria02	172	6	Baynes	O	O
wisteria02	172	7	which	O	O
wisteria02	172	8	I	O	O
wisteria02	172	9	ca	O	O
wisteria02	172	10	n't	B-NEG	B-NEG
wisteria02	172	11	quite	O	O
wisteria02	172	12	understand	O	O
wisteria02	172	13	.	O	O
wisteria02	172	14	''	O	O
wisteria02	173	0	``	O	O
wisteria02	173	1	Just	O	O
wisteria02	173	2	sit	O	O
wisteria02	173	3	down	O	O
wisteria02	173	4	in	O	O
wisteria02	173	5	that	O	O
wisteria02	173	6	chair	O	O
wisteria02	173	7	","	O	O
wisteria02	173	8	Watson	O	O
wisteria02	173	9	","	O	O
wisteria02	173	10	''	O	O
wisteria02	173	11	said	O	O
wisteria02	173	12	Sherlock	O	O
wisteria02	173	13	Holmes	O	O
wisteria02	173	14	when	O	O
wisteria02	173	15	we	O	O
wisteria02	173	16	had	O	O
wisteria02	173	17	returned	O	O
wisteria02	173	18	to	O	O
wisteria02	173	19	our	O	O
wisteria02	173	20	apartment	O	O
wisteria02	173	21	at	O	O
wisteria02	173	22	the	O	O
wisteria02	173	23	Bull	O	O
wisteria02	173	24	.	O	O
wisteria02	174	0	``	O	O
wisteria02	174	1	I	O	O
wisteria02	174	2	want	O	O
wisteria02	174	3	to	O	O
wisteria02	174	4	put	O	O
wisteria02	174	5	you	O	O
wisteria02	174	6	in	O	O
wisteria02	174	7	touch	O	O
wisteria02	174	8	with	O	O
wisteria02	174	9	the	O	O
wisteria02	174	10	situation	O	O
wisteria02	174	11	","	O	O
wisteria02	174	12	as	O	O
wisteria02	174	13	I	O	O
wisteria02	174	14	may	O	O
wisteria02	174	15	need	O	O
wisteria02	174	16	your	O	O
wisteria02	174	17	help	O	O
wisteria02	174	18	to-night	O	O
wisteria02	174	19	.	O	O
wisteria02	175	0	Let	O	O
wisteria02	175	1	me	O	O
wisteria02	175	2	show	O	O
wisteria02	175	3	you	O	O
wisteria02	175	4	the	O	O
wisteria02	175	5	evolution	O	O
wisteria02	175	6	of	O	O
wisteria02	175	7	this	O	O
wisteria02	175	8	case	O	O
wisteria02	175	9	so	O	O
wisteria02	175	10	far	O	O
wisteria02	175	11	as	O	O
wisteria02	175	12	I	O	O
wisteria02	175	13	have	O	O
wisteria02	175	14	been	O	O
wisteria02	175	15	able	O	O
wisteria02	175	16	to	O	O
wisteria02	175	17	follow	O	O
wisteria02	175	18	it	O	O
wisteria02	175	19	.	O	O
wisteria02	176	0	Simple	O	O
wisteria02	176	1	as	O	O
wisteria02	176	2	it	O	O
wisteria02	176	3	has	O	O
wisteria02	176	4	been	O	O
wisteria02	176	5	in	O	O
wisteria02	176	6	its	O	O
wisteria02	176	7	leading	O	O
wisteria02	176	8	features	O	O
wisteria02	176	9	","	O	O
wisteria02	176	10	it	O	O
wisteria02	176	11	has	O	O
wisteria02	176	12	none	O	B-NEG
wisteria02	176	13	the	O	O
wisteria02	176	14	less	O	O
wisteria02	176	15	presented	O	O
wisteria02	176	16	surprising	O	O
wisteria02	176	17	difficulties	O	O
wisteria02	176	18	in	O	O
wisteria02	176	19	the	O	O
wisteria02	176	20	way	O	O
wisteria02	176	21	of	O	O
wisteria02	176	22	an	O	O
wisteria02	176	23	arrest	O	O
wisteria02	176	24	.	O	O
wisteria02	177	0	There	O	O
wisteria02	177	1	are	O	O
wisteria02	177	2	gaps	O	O
wisteria02	177	3	in	O	O
wisteria02	177	4	that	O	O
wisteria02	177	5	direction	O	O
wisteria02	177	6	which	O	O
wisteria02	177	7	we	O	O
wisteria02	177	8	have	O	O
wisteria02	177	9	still	O	O
wisteria02	177	10	to	O	O
wisteria02	177	11	fill	O	O
wisteria02	177	12	.	O	O
wisteria02	178	0	``	O	O
wisteria02	178	1	We	O	O
wisteria02	178	2	will	O	O
wisteria02	178	3	go	O	O
wisteria02	178	4	back	O	O
wisteria02	178	5	to	O	O
wisteria02	178	6	the	O	O
wisteria02	178	7	note	O	O
wisteria02	178	8	which	O	O
wisteria02	178	9	was	O	O
wisteria02	178	10	handed	O	O
wisteria02	178	11	in	O	O
wisteria02	178	12	to	O	O
wisteria02	178	13	Garcia	O	O
wisteria02	178	14	upon	O	O
wisteria02	178	15	the	O	O
wisteria02	178	16	evening	O	O
wisteria02	178	17	of	O	O
wisteria02	178	18	his	O	O
wisteria02	178	19	death	O	O
wisteria02	178	20	.	O	O
wisteria02	179	0	We	O	O
wisteria02	179	1	may	O	O
wisteria02	179	2	put	O	O
wisteria02	179	3	aside	O	O
wisteria02	179	4	this	O	O
wisteria02	179	5	idea	O	O
wisteria02	179	6	of	O	O
wisteria02	179	7	Baynes	O	O
wisteria02	179	8	's	O	O
wisteria02	179	9	that	O	O
wisteria02	179	10	Garcia	O	O
wisteria02	179	11	's	O	O
wisteria02	179	12	servants	O	O
wisteria02	179	13	were	O	O
wisteria02	179	14	concerned	O	O
wisteria02	179	15	in	O	O
wisteria02	179	16	the	O	O
wisteria02	179	17	matter	O	O
wisteria02	179	18	.	O	O
wisteria02	180	0	The	O	O
wisteria02	180	1	proof	O	O
wisteria02	180	2	of	O	O
wisteria02	180	3	this	O	O
wisteria02	180	4	lies	O	O
wisteria02	180	5	in	O	O
wisteria02	180	6	the	O	O
wisteria02	180	7	fact	O	O
wisteria02	180	8	that	O	O
wisteria02	180	9	it	O	O
wisteria02	180	10	was	O	O
wisteria02	180	11	he	O	O
wisteria02	180	12	who	O	O
wisteria02	180	13	had	O	O
wisteria02	180	14	arranged	O	O
wisteria02	180	15	for	O	O
wisteria02	180	16	the	O	O
wisteria02	180	17	presence	O	O
wisteria02	180	18	of	O	O
wisteria02	180	19	Scott	O	O
wisteria02	180	20	Eccles	O	O
wisteria02	180	21	","	O	O
wisteria02	180	22	which	O	O
wisteria02	180	23	could	O	O
wisteria02	180	24	only	O	O
wisteria02	180	25	have	O	O
wisteria02	180	26	been	O	O
wisteria02	180	27	done	O	O
wisteria02	180	28	for	O	O
wisteria02	180	29	the	O	O
wisteria02	180	30	purpose	O	O
wisteria02	180	31	of	O	O
wisteria02	180	32	an	O	O
wisteria02	180	33	alibi	O	O
wisteria02	180	34	.	O	O
wisteria02	181	0	It	O	O
wisteria02	181	1	was	O	O
wisteria02	181	2	Garcia	O	O
wisteria02	181	3	","	O	O
wisteria02	181	4	then	O	O
wisteria02	181	5	","	O	O
wisteria02	181	6	who	O	O
wisteria02	181	7	had	O	O
wisteria02	181	8	an	O	O
wisteria02	181	9	enterprise	O	O
wisteria02	181	10	","	O	O
wisteria02	181	11	and	O	O
wisteria02	181	12	apparently	O	O
wisteria02	181	13	a	O	O
wisteria02	181	14	criminal	O	O
wisteria02	181	15	enterprise	O	O
wisteria02	181	16	","	O	O
wisteria02	181	17	in	O	O
wisteria02	181	18	hand	O	O
wisteria02	181	19	that	O	O
wisteria02	181	20	night	O	O
wisteria02	181	21	in	O	O
wisteria02	181	22	the	O	O
wisteria02	181	23	course	O	O
wisteria02	181	24	of	O	O
wisteria02	181	25	which	O	O
wisteria02	181	26	he	O	O
wisteria02	181	27	met	O	O
wisteria02	181	28	his	O	O
wisteria02	181	29	death	O	O
wisteria02	181	30	.	O	O
wisteria02	182	0	I	O	O
wisteria02	182	1	say	O	O
wisteria02	182	2	`	O	O
wisteria02	182	3	criminal	O	O
wisteria02	182	4	'	O	O
wisteria02	182	5	because	O	O
wisteria02	182	6	only	O	O
wisteria02	182	7	a	O	O
wisteria02	182	8	man	O	O
wisteria02	182	9	with	O	O
wisteria02	182	10	a	O	O
wisteria02	182	11	criminal	O	O
wisteria02	182	12	enterprise	O	O
wisteria02	182	13	desires	O	O
wisteria02	182	14	to	O	O
wisteria02	182	15	establish	O	O
wisteria02	182	16	an	O	O
wisteria02	182	17	alibi	O	O
wisteria02	182	18	.	O	O
wisteria02	183	0	Who	O	O
wisteria02	183	1	","	O	O
wisteria02	183	2	then	O	O
wisteria02	183	3	","	O	O
wisteria02	183	4	is	O	O
wisteria02	183	5	most	O	O
wisteria02	183	6	likely	O	O
wisteria02	183	7	to	O	O
wisteria02	183	8	have	O	O
wisteria02	183	9	taken	O	O
wisteria02	183	10	his	O	O
wisteria02	183	11	life	O	O
wisteria02	183	12	?	O	O
wisteria02	184	0	Surely	O	O
wisteria02	184	1	the	O	O
wisteria02	184	2	person	O	O
wisteria02	184	3	against	O	O
wisteria02	184	4	whom	O	O
wisteria02	184	5	the	O	O
wisteria02	184	6	criminal	O	O
wisteria02	184	7	enterprise	O	O
wisteria02	184	8	was	O	O
wisteria02	184	9	directed	O	O
wisteria02	184	10	.	O	O
wisteria02	185	0	So	O	O
wisteria02	185	1	far	O	O
wisteria02	185	2	it	O	O
wisteria02	185	3	seems	O	O
wisteria02	185	4	to	O	O
wisteria02	185	5	me	O	O
wisteria02	185	6	that	O	O
wisteria02	185	7	we	O	O
wisteria02	185	8	are	O	O
wisteria02	185	9	on	O	O
wisteria02	185	10	safe	O	O
wisteria02	185	11	ground	O	O
wisteria02	185	12	.	O	O
wisteria02	186	0	``	O	O
wisteria02	186	1	We	O	O
wisteria02	186	2	can	O	O
wisteria02	186	3	now	O	O
wisteria02	186	4	see	O	O
wisteria02	186	5	a	O	O
wisteria02	186	6	reason	O	O
wisteria02	186	7	for	O	O
wisteria02	186	8	the	O	O
wisteria02	186	9	disappearance	O	O
wisteria02	186	10	of	O	O
wisteria02	186	11	Garcia	O	O
wisteria02	186	12	's	O	O
wisteria02	186	13	household	O	O
wisteria02	186	14	.	O	O
wisteria02	187	0	They	O	O
wisteria02	187	1	were	O	O
wisteria02	187	2	all	O	O
wisteria02	187	3	confederates	O	O
wisteria02	187	4	in	O	O
wisteria02	187	5	the	O	O
wisteria02	187	6	same	O	O
wisteria02	187	7	unknown	B-NEG	O
wisteria02	187	8	crime	O	O
wisteria02	187	9	.	O	O
wisteria02	188	0	If	O	O
wisteria02	188	1	it	O	O
wisteria02	188	2	came	O	O
wisteria02	188	3	off	O	O
wisteria02	188	4	when	O	O
wisteria02	188	5	Garcia	O	O
wisteria02	188	6	returned	O	O
wisteria02	188	7	","	O	O
wisteria02	188	8	any	O	O
wisteria02	188	9	possible	O	O
wisteria02	188	10	suspicion	O	O
wisteria02	188	11	would	O	O
wisteria02	188	12	be	O	O
wisteria02	188	13	warded	O	O
wisteria02	188	14	off	O	O
wisteria02	188	15	by	O	O
wisteria02	188	16	the	O	O
wisteria02	188	17	Englishman	O	O
wisteria02	188	18	's	O	O
wisteria02	188	19	evidence	O	O
wisteria02	188	20	","	O	O
wisteria02	188	21	and	O	O
wisteria02	188	22	all	O	O
wisteria02	188	23	would	O	O
wisteria02	188	24	be	O	O
wisteria02	188	25	well	O	O
wisteria02	188	26	.	O	O
wisteria02	189	0	But	O	O
wisteria02	189	1	the	O	O
wisteria02	189	2	attempt	O	O
wisteria02	189	3	was	O	O
wisteria02	189	4	a	O	O
wisteria02	189	5	dangerous	O	O
wisteria02	189	6	one	O	O
wisteria02	189	7	","	O	O
wisteria02	189	8	and	O	O
wisteria02	189	9	if	O	O
wisteria02	189	10	Garcia	O	O
wisteria02	189	11	did	O	O
wisteria02	189	12	not	B-NEG	B-NEG
wisteria02	189	13	return	O	O
wisteria02	189	14	by	O	O
wisteria02	189	15	a	O	O
wisteria02	189	16	certain	O	O
wisteria02	189	17	hour	O	O
wisteria02	189	18	it	O	O
wisteria02	189	19	was	O	O
wisteria02	189	20	probable	O	O
wisteria02	189	21	that	O	O
wisteria02	189	22	his	O	O
wisteria02	189	23	own	O	O
wisteria02	189	24	life	O	O
wisteria02	189	25	had	O	O
wisteria02	189	26	been	O	O
wisteria02	189	27	sacrificed	O	O
wisteria02	189	28	.	O	O
wisteria02	190	0	It	O	O
wisteria02	190	1	had	O	O
wisteria02	190	2	been	O	O
wisteria02	190	3	arranged	O	O
wisteria02	190	4	","	O	O
wisteria02	190	5	therefore	O	O
wisteria02	190	6	","	O	O
wisteria02	190	7	that	O	O
wisteria02	190	8	in	O	O
wisteria02	190	9	such	O	O
wisteria02	190	10	a	O	O
wisteria02	190	11	case	O	O
wisteria02	190	12	his	O	O
wisteria02	190	13	two	O	O
wisteria02	190	14	subordinates	O	O
wisteria02	190	15	were	O	O
wisteria02	190	16	to	O	O
wisteria02	190	17	make	O	O
wisteria02	190	18	for	O	O
wisteria02	190	19	some	O	O
wisteria02	190	20	prearranged	O	O
wisteria02	190	21	spot	O	O
wisteria02	190	22	where	O	O
wisteria02	190	23	they	O	O
wisteria02	190	24	could	O	O
wisteria02	190	25	escape	O	O
wisteria02	190	26	investigation	O	O
wisteria02	190	27	and	O	O
wisteria02	190	28	be	O	O
wisteria02	190	29	in	O	O
wisteria02	190	30	a	O	O
wisteria02	190	31	position	O	O
wisteria02	190	32	afterwards	O	O
wisteria02	190	33	to	O	O
wisteria02	190	34	renew	O	O
wisteria02	190	35	their	O	O
wisteria02	190	36	attempt	O	O
wisteria02	190	37	.	O	O
wisteria02	191	0	That	O	O
wisteria02	191	1	would	O	O
wisteria02	191	2	fully	O	O
wisteria02	191	3	explain	O	O
wisteria02	191	4	the	O	O
wisteria02	191	5	facts	O	O
wisteria02	191	6	","	O	O
wisteria02	191	7	would	O	O
wisteria02	191	8	it	O	O
wisteria02	191	9	not	O	B-NEG
wisteria02	191	10	?	O	O
wisteria02	191	11	''	O	O
wisteria02	192	0	The	O	O
wisteria02	192	1	whole	O	O
wisteria02	192	2	inexplicable	B-NEG	O
wisteria02	192	3	tangle	O	O
wisteria02	192	4	seemed	O	O
wisteria02	192	5	to	O	O
wisteria02	192	6	straighten	O	O
wisteria02	192	7	out	O	O
wisteria02	192	8	before	O	O
wisteria02	192	9	me	O	O
wisteria02	192	10	.	O	O
wisteria02	193	0	I	O	O
wisteria02	193	1	wondered	O	O
wisteria02	193	2	","	O	O
wisteria02	193	3	as	O	O
wisteria02	193	4	I	O	O
wisteria02	193	5	always	O	O
wisteria02	193	6	did	O	O
wisteria02	193	7	","	O	O
wisteria02	193	8	how	O	O
wisteria02	193	9	it	O	O
wisteria02	193	10	had	O	O
wisteria02	193	11	not	B-NEG	B-NEG
wisteria02	193	12	been	O	O
wisteria02	193	13	obvious	O	O
wisteria02	193	14	to	O	O
wisteria02	193	15	me	O	O
wisteria02	193	16	before	O	O
wisteria02	193	17	.	O	O
wisteria02	194	0	``	O	O
wisteria02	194	1	But	O	O
wisteria02	194	2	why	O	O
wisteria02	194	3	should	O	O
wisteria02	194	4	one	O	O
wisteria02	194	5	servant	O	O
wisteria02	194	6	return	O	O
wisteria02	194	7	?	O	O
wisteria02	194	8	''	O	O
wisteria02	195	0	``	O	O
wisteria02	195	1	We	O	O
wisteria02	195	2	can	O	O
wisteria02	195	3	imagine	O	O
wisteria02	195	4	that	O	O
wisteria02	195	5	in	O	O
wisteria02	195	6	the	O	O
wisteria02	195	7	confusion	O	O
wisteria02	195	8	of	O	O
wisteria02	195	9	flight	O	O
wisteria02	195	10	something	O	O
wisteria02	195	11	precious	O	O
wisteria02	195	12	","	O	O
wisteria02	195	13	something	O	O
wisteria02	195	14	which	O	O
wisteria02	195	15	he	O	O
wisteria02	195	16	could	O	O
wisteria02	195	17	not	B-NEG	B-NEG
wisteria02	195	18	bear	O	O
wisteria02	195	19	to	O	O
wisteria02	195	20	part	O	O
wisteria02	195	21	with	O	O
wisteria02	195	22	","	O	O
wisteria02	195	23	had	O	O
wisteria02	195	24	been	O	O
wisteria02	195	25	left	O	O
wisteria02	195	26	behind	O	O
wisteria02	195	27	.	O	O
wisteria02	196	0	That	O	O
wisteria02	196	1	would	O	O
wisteria02	196	2	explain	O	O
wisteria02	196	3	his	O	O
wisteria02	196	4	persistence	O	O
wisteria02	196	5	","	O	O
wisteria02	196	6	would	O	O
wisteria02	196	7	it	O	O
wisteria02	196	8	not	O	B-NEG
wisteria02	196	9	?	O	O
wisteria02	196	10	''	O	O
wisteria02	197	0	``	O	O
wisteria02	197	1	Well	O	O
wisteria02	197	2	","	O	O
wisteria02	197	3	what	O	O
wisteria02	197	4	is	O	O
wisteria02	197	5	the	O	O
wisteria02	197	6	next	O	O
wisteria02	197	7	step	O	O
wisteria02	197	8	?	O	O
wisteria02	197	9	''	O	O
wisteria02	198	0	``	O	O
wisteria02	198	1	The	O	O
wisteria02	198	2	next	O	O
wisteria02	198	3	step	O	O
wisteria02	198	4	is	O	O
wisteria02	198	5	the	O	O
wisteria02	198	6	note	O	O
wisteria02	198	7	received	O	O
wisteria02	198	8	by	O	O
wisteria02	198	9	Garcia	O	O
wisteria02	198	10	at	O	O
wisteria02	198	11	the	O	O
wisteria02	198	12	dinner	O	O
wisteria02	198	13	.	O	O
wisteria02	199	0	It	O	O
wisteria02	199	1	indicates	O	O
wisteria02	199	2	a	O	O
wisteria02	199	3	confederate	O	O
wisteria02	199	4	at	O	O
wisteria02	199	5	the	O	O
wisteria02	199	6	other	O	O
wisteria02	199	7	end	O	O
wisteria02	199	8	.	O	O
wisteria02	200	0	Now	O	O
wisteria02	200	1	","	O	O
wisteria02	200	2	where	O	O
wisteria02	200	3	was	O	O
wisteria02	200	4	the	O	O
wisteria02	200	5	other	O	O
wisteria02	200	6	end	O	O
wisteria02	200	7	?	O	O
wisteria02	201	0	I	O	O
wisteria02	201	1	have	O	O
wisteria02	201	2	already	O	O
wisteria02	201	3	shown	O	O
wisteria02	201	4	you	O	O
wisteria02	201	5	that	O	O
wisteria02	201	6	it	O	O
wisteria02	201	7	could	O	O
wisteria02	201	8	only	O	O
wisteria02	201	9	lie	O	O
wisteria02	201	10	in	O	O
wisteria02	201	11	some	O	O
wisteria02	201	12	large	O	O
wisteria02	201	13	house	O	O
wisteria02	201	14	","	O	O
wisteria02	201	15	and	O	O
wisteria02	201	16	that	O	O
wisteria02	201	17	the	O	O
wisteria02	201	18	number	O	O
wisteria02	201	19	of	O	O
wisteria02	201	20	large	O	O
wisteria02	201	21	houses	O	O
wisteria02	201	22	is	O	O
wisteria02	201	23	limited	O	O
wisteria02	201	24	.	O	O
wisteria02	202	0	My	O	O
wisteria02	202	1	first	O	O
wisteria02	202	2	days	O	O
wisteria02	202	3	in	O	O
wisteria02	202	4	this	O	O
wisteria02	202	5	village	O	O
wisteria02	202	6	were	O	O
wisteria02	202	7	devoted	O	O
wisteria02	202	8	to	O	O
wisteria02	202	9	a	O	O
wisteria02	202	10	series	O	O
wisteria02	202	11	of	O	O
wisteria02	202	12	walks	O	O
wisteria02	202	13	in	O	O
wisteria02	202	14	which	O	O
wisteria02	202	15	in	O	O
wisteria02	202	16	the	O	O
wisteria02	202	17	intervals	O	O
wisteria02	202	18	of	O	O
wisteria02	202	19	my	O	O
wisteria02	202	20	botanical	O	O
wisteria02	202	21	researches	O	O
wisteria02	202	22	I	O	O
wisteria02	202	23	made	O	O
wisteria02	202	24	a	O	O
wisteria02	202	25	reconnaissance	O	O
wisteria02	202	26	of	O	O
wisteria02	202	27	all	O	O
wisteria02	202	28	the	O	O
wisteria02	202	29	large	O	O
wisteria02	202	30	houses	O	O
wisteria02	202	31	and	O	O
wisteria02	202	32	an	O	O
wisteria02	202	33	examination	O	O
wisteria02	202	34	of	O	O
wisteria02	202	35	the	O	O
wisteria02	202	36	family	O	O
wisteria02	202	37	history	O	O
wisteria02	202	38	of	O	O
wisteria02	202	39	the	O	O
wisteria02	202	40	occupants	O	O
wisteria02	202	41	.	O	O
wisteria02	203	0	One	O	O
wisteria02	203	1	house	O	O
wisteria02	203	2	","	O	O
wisteria02	203	3	and	O	O
wisteria02	203	4	only	O	O
wisteria02	203	5	one	O	O
wisteria02	203	6	","	O	O
wisteria02	203	7	riveted	O	O
wisteria02	203	8	my	O	O
wisteria02	203	9	attention	O	O
wisteria02	203	10	.	O	O
wisteria02	204	0	It	O	O
wisteria02	204	1	is	O	O
wisteria02	204	2	the	O	O
wisteria02	204	3	famous	O	O
wisteria02	204	4	old	O	O
wisteria02	204	5	Jacobean	O	O
wisteria02	204	6	grange	O	O
wisteria02	204	7	of	O	O
wisteria02	204	8	High	O	O
wisteria02	204	9	Gable	O	O
wisteria02	204	10	","	O	O
wisteria02	204	11	one	O	O
wisteria02	204	12	mile	O	O
wisteria02	204	13	on	O	O
wisteria02	204	14	the	O	O
wisteria02	204	15	farther	O	O
wisteria02	204	16	side	O	O
wisteria02	204	17	of	O	O
wisteria02	204	18	Oxshott	O	O
wisteria02	204	19	","	O	O
wisteria02	204	20	and	O	O
wisteria02	204	21	less	O	O
wisteria02	204	22	than	O	O
wisteria02	204	23	half	O	O
wisteria02	204	24	a	O	O
wisteria02	204	25	mile	O	O
wisteria02	204	26	from	O	O
wisteria02	204	27	the	O	O
wisteria02	204	28	scene	O	O
wisteria02	204	29	of	O	O
wisteria02	204	30	the	O	O
wisteria02	204	31	tragedy	O	O
wisteria02	204	32	.	O	O
wisteria02	205	0	The	O	O
wisteria02	205	1	other	O	O
wisteria02	205	2	mansions	O	O
wisteria02	205	3	belonged	O	O
wisteria02	205	4	to	O	O
wisteria02	205	5	prosaic	O	O
wisteria02	205	6	and	O	O
wisteria02	205	7	respectable	O	O
wisteria02	205	8	people	O	O
wisteria02	205	9	who	O	O
wisteria02	205	10	live	O	O
wisteria02	205	11	far	O	O
wisteria02	205	12	aloof	O	O
wisteria02	205	13	from	O	O
wisteria02	205	14	romance	O	O
wisteria02	205	15	.	O	O
wisteria02	206	0	But	O	O
wisteria02	206	1	Mr.	O	O
wisteria02	206	2	Henderson	O	O
wisteria02	206	3	","	O	O
wisteria02	206	4	of	O	O
wisteria02	206	5	High	O	O
wisteria02	206	6	Gable	O	O
wisteria02	206	7	","	O	O
wisteria02	206	8	was	O	O
wisteria02	206	9	by	O	O
wisteria02	206	10	all	O	O
wisteria02	206	11	accounts	O	O
wisteria02	206	12	a	O	O
wisteria02	206	13	curious	O	O
wisteria02	206	14	man	O	O
wisteria02	206	15	to	O	O
wisteria02	206	16	whom	O	O
wisteria02	206	17	curious	O	O
wisteria02	206	18	adventures	O	O
wisteria02	206	19	might	O	O
wisteria02	206	20	befall	O	O
wisteria02	206	21	.	O	O
wisteria02	207	0	I	O	O
wisteria02	207	1	concentrated	O	O
wisteria02	207	2	my	O	O
wisteria02	207	3	attention	O	O
wisteria02	207	4	","	O	O
wisteria02	207	5	therefore	O	O
wisteria02	207	6	","	O	O
wisteria02	207	7	upon	O	O
wisteria02	207	8	him	O	O
wisteria02	207	9	and	O	O
wisteria02	207	10	his	O	O
wisteria02	207	11	household	O	O
